Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes,Primary Cuisine
308900,T-2 Di Hatti,1,New Delhi,Tilak Nagar,77.0934222,28.6377065,Street Food,100,No,No,No,1,0.0,Not rated,2,Street Food
18430577,The Second Wife Kitchen,1,New Delhi,Tilak Nagar,77.0933859,28.6366697,North Indian,500,No,Yes,No,2,0.0,Not rated,2,North Indian
310286,Today Pizza,1,New Delhi,Tilak Nagar,77.1031681,28.6490554,Fast Food,250,No,No,No,1,0.0,Not rated,3,Fast Food
18246984,Turban Tadka,1,New Delhi,Tilak Nagar,77.0846233,28.6356249,"North Indian, Fast Food",250,No,No,No,1,0.0,Not rated,3,North Indian
312041,Wah Shah Ji Wah,1,New Delhi,Tilak Nagar,77.1039501,28.6437348,North Indian,300,No,No,No,1,0.0,Not rated,2,North Indian
18429180,Wah Wah Chicken Corner,1,New Delhi,Tilak Nagar,77.0918112,28.6420481,North Indian,400,No,No,No,1,0.0,Not rated,3,North Indian
304730,Brijwasi Sweet and Namkeen,1,New Delhi,Trilokpuri,77.31334833,28.59807667,"Street Food, Mithai",100,No,No,No,1,0.0,Not rated,1,Street Food
302835,Aggarwal Jalebi Wale,1,New Delhi,Uttam Nagar,77.063507,28.6217187,Street Food,50,No,No,No,1,0.0,Not rated,3,Street Food
9108,Aggarwal Sweets,1,New Delhi,Uttam Nagar,77.0302045,28.6187806,"Mithai, Street Food, North Indian",200,No,No,No,1,0.0,Not rated,3,Mithai
9116,Arora Pastry Palace,1,New Delhi,Uttam Nagar,77.0324848,28.6191434,"Bakery, Fast Food",100,No,No,No,1,0.0,Not rated,3,Bakery
18401212,Chinese Chatorey Xpress,1,New Delhi,Uttam Nagar,77.0715259,28.6205123,"Chinese, North Indian, Fast Food",250,No,Yes,No,1,0.0,Not rated,2,Chinese
18437128,Chocochill,1,New Delhi,Uttam Nagar,0.0,0.0,Desserts,250,No,No,No,1,0.0,Not rated,2,Desserts
18331594,Da Pizza Zone,1,New Delhi,Uttam Nagar,77.0392204,28.6267145,"Pizza, Fast Food",600,No,Yes,No,2,0.0,Not rated,2,Pizza
18381265,Food N Shakes,1,New Delhi,Uttam Nagar,77.0617981,28.6199415,"Chinese, Fast Food",250,No,No,No,1,0.0,Not rated,0,Chinese
18312449,Green Chick Chop,1,New Delhi,Uttam Nagar,77.0608986,28.6230789,"Raw Meats, Fast Food",350,No,No,No,1,0.0,Not rated,3,Raw Meats
18372672,Grover Sweets,1,New Delhi,Uttam Nagar,77.0638218,28.6242121,"Street Food, Chinese",250,No,No,No,1,0.0,Not rated,2,Street Food
18363058,J V's Fried Chicken,1,New Delhi,Uttam Nagar,77.0346005,28.6194036,Fast Food,300,No,Yes,No,1,0.0,Not rated,2,Fast Food
310581,Kamal Chat Bhandar,1,New Delhi,Uttam Nagar,77.0608986,28.6179737,Street Food,100,No,No,No,1,0.0,Not rated,3,Street Food
301914,Khalsa Chicken Corner,1,New Delhi,Uttam Nagar,77.037568,28.6199262,"North Indian, Mughlai",250,No,No,No,1,0.0,Not rated,2,North Indian
5470,Lala Da Shudh Vaishno Dhaba,1,New Delhi,Uttam Nagar,77.0583229,28.6224126,North Indian,200,No,No,No,1,0.0,Not rated,1,North Indian
18358206,Madras Cafe,1,New Delhi,Uttam Nagar,77.0582581,28.6189874,South Indian,200,No,No,No,1,0.0,Not rated,3,South Indian
17989106,New China Town,1,New Delhi,Uttam Nagar,77.0331929,28.6173544,Chinese,300,No,No,No,1,0.0,Not rated,2,Chinese
18419501,Pick & Carry,1,New Delhi,Uttam Nagar,77.0398501,28.6296412,Fast Food,200,No,No,No,1,0.0,Not rated,2,Fast Food
307950,Punjabi Chicken,1,New Delhi,Uttam Nagar,77.0641627,28.6093206,North Indian,400,No,No,No,1,0.0,Not rated,3,North Indian
18354634,Sandwiches 'N' More,1,New Delhi,Uttam Nagar,77.0580204,28.6183226,"Fast Food, Chinese",250,No,No,No,1,0.0,Not rated,2,Fast Food
306180,Sapna Restaurant,1,New Delhi,Uttam Nagar,77.0599045,28.6226053,"North Indian, Chinese",200,No,Yes,No,1,0.0,Not rated,3,North Indian
301907,Sargam Sweets,1,New Delhi,Uttam Nagar,77.0392018,28.6209825,"Desserts, Street Food",150,No,No,No,1,0.0,Not rated,2,Desserts
18358165,Tandoori Theka,1,New Delhi,Uttam Nagar,77.0485758,28.6206339,"Mughlai, North Indian",450,No,Yes,No,1,0.0,Not rated,2,Mughlai
18372666,The Darjiling Delicious Chinese Food,1,New Delhi,Uttam Nagar,77.0608752,28.6211626,Chinese,100,No,No,No,1,0.0,Not rated,3,Chinese
18499450,Veg Darbar - The Royal Taste,1,New Delhi,Uttam Nagar,77.056812,28.622119,"North Indian, Chinese",400,No,No,No,1,0.0,Not rated,3,North Indian
18500618,Veg. Darbar,1,New Delhi,Uttam Nagar,77.0570523,28.6218839,"North Indian, Chinese",400,No,No,No,1,0.0,Not rated,1,North Indian
18289277,Cookfresh,1,New Delhi,Vasant Kunj,0.0,0.0,Asian,800,No,No,No,2,0.0,Not rated,2,Asian
18227685,Anthony's Kitchen,1,New Delhi,Vasant Vihar,77.16367822,28.55747579,"North Indian, South Indian",250,No,No,No,1,0.0,Not rated,0,North Indian
18394443,Bakermania,1,New Delhi,Vasant Vihar,0.0,0.0,"Bakery, Fast Food",400,No,No,No,1,0.0,Not rated,1,Bakery
18312585,Cafe Coffee Day,1,New Delhi,Vasant Vihar,77.16442622,28.55736507,Cafe,450,No,No,No,1,0.0,Not rated,2,Cafe
18358669,Cones & Curries,1,New Delhi,Vasant Vihar,77.16460492,28.55747844,North Indian,300,No,No,No,1,0.0,Not rated,2,North Indian
18279461,Giani,1,New Delhi,Vasant Vihar,77.16341134,28.55748345,"Ice Cream, Desserts",400,No,No,No,1,0.0,Not rated,3,Ice Cream
18463329,Kaptain Bakery,1,New Delhi,Vasant Vihar,77.16429355,28.55870848,Bakery,200,No,No,No,1,0.0,Not rated,1,Bakery
18277185,Kayasth Cuisine,1,New Delhi,Vasant Vihar,77.15520881,28.56118272,Mughlai,1000,No,No,No,3,0.0,Not rated,2,Mughlai
18358667,Mahinder Food Corner,1,New Delhi,Vasant Vihar,77.16458414,28.55775173,"North Indian, Street Food",200,No,No,No,1,0.0,Not rated,1,North Indian
18415363,Mohanty Bakery & Confectionery,1,New Delhi,Vasant Vihar,0.0,0.0,Bakery,200,No,No,No,1,0.0,Not rated,0,Bakery
18440933,Practically Perfect,1,New Delhi,Vasant Vihar,77.16454,28.55811,"Bakery, Desserts",500,No,No,No,2,0.0,Not rated,1,Bakery
18397698,Take Away Depot,1,New Delhi,Vasant Vihar,0.0,0.0,"Chinese, Mughlai, North Indian",600,No,No,No,2,0.0,Not rated,0,Chinese
18492083,The Artful Baker,1,New Delhi,Vasant Vihar,0.0,0.0,"Bakery, Fast Food",600,No,No,No,2,0.0,Not rated,0,Bakery
311248,Adi's Restaurant,1,New Delhi,Vasundhara Enclave,77.3071359,28.5908127,North Indian,300,No,No,No,1,0.0,Not rated,3,North Indian
18424207,Aggarwal Sweet & Bakers,1,New Delhi,Vasundhara Enclave,0.0,0.0,"Mithai, Street Food",150,No,No,No,1,0.0,Not rated,0,Mithai
18420697,Aggarwal Sweets,1,New Delhi,Vasundhara Enclave,77.3143328,28.6017649,Desserts,150,No,No,No,1,0.0,Not rated,0,Desserts
18424648,Aggarwal Sweets,1,New Delhi,Vasundhara Enclave,77.30720289,28.59080159,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,0,Mithai
18376497,Always Eat Green,1,New Delhi,Vasundhara Enclave,77.3078976,28.5901234,"North Indian, South Indian, Chinese",300,No,No,No,1,0.0,Not rated,0,North Indian
18377898,Anjali Resaturant,1,New Delhi,Vasundhara Enclave,77.3066274,28.5914444,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18423889,Annapoorna Bhojanalya,1,New Delhi,Vasundhara Enclave,77.3062381,28.5891961,North Indian,100,No,No,No,1,0.0,Not rated,0,North Indian
18424638,Anupam Eating Point,1,New Delhi,Vasundhara Enclave,77.3074392,28.5908336,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
18424661,Bikaner Rasoi,1,New Delhi,Vasundhara Enclave,77.3159908,28.601005,North Indian,250,No,No,No,1,0.0,Not rated,0,North Indian
18375390,Cafe Mom,1,New Delhi,Vasundhara Enclave,77.3057921,28.5923035,North Indian,100,No,No,No,1,0.0,Not rated,2,North Indian
18377902,Cafe Youth,1,New Delhi,Vasundhara Enclave,77.312519,28.6021139,Chinese,350,No,No,No,1,0.0,Not rated,1,Chinese
18430246,Cake Express,1,New Delhi,Vasundhara Enclave,77.3097342,28.59794885,Bakery,350,No,No,No,1,0.0,Not rated,1,Bakery
18425318,Cake Knighter,1,New Delhi,Vasundhara Enclave,0.0,0.0,Bakery,300,No,No,No,1,0.0,Not rated,0,Bakery
18336496,Catchup Green,1,New Delhi,Vasundhara Enclave,77.315899,28.600942,Fast Food,300,No,No,No,1,0.0,Not rated,3,Fast Food
18429388,D Food,1,New Delhi,Vasundhara Enclave,0.0,0.0,"North Indian, Street Food",200,No,No,No,1,0.0,Not rated,0,North Indian
18499026,Delicious Cake,1,New Delhi,Vasundhara Enclave,0.0,0.0,Bakery,300,No,No,No,1,0.0,Not rated,0,Bakery
18424202,Famous Parantha and Poori Sabzi,1,New Delhi,Vasundhara Enclave,77.3085095,28.5893763,North Indian,50,No,No,No,1,0.0,Not rated,0,North Indian
18434964,FM Biryani Point,1,New Delhi,Vasundhara Enclave,0.0,0.0,Biryani,150,No,No,No,1,0.0,Not rated,0,Biryani
18377909,Food Plaza,1,New Delhi,Vasundhara Enclave,77.3222402,28.6013619,"Chinese, Fast Food",250,No,No,No,1,0.0,Not rated,0,Chinese
18390095,Foodiez,1,New Delhi,Vasundhara Enclave,77.3206228,28.6002914,Street Food,150,No,No,No,1,0.0,Not rated,2,Street Food
18423894,Goli Vada Pav No. 1,1,New Delhi,Vasundhara Enclave,0.0,0.0,Street Food,100,No,No,No,1,0.0,Not rated,3,Street Food
18414502,Hyderabad's Delight,1,New Delhi,Vasundhara Enclave,0.0,0.0,"Hyderabadi, Biryani",400,No,No,No,1,0.0,Not rated,1,Hyderabadi
18419424,Khan Tandoori Hub,1,New Delhi,Vasundhara Enclave,77.30728882,28.5915558,"North Indian, Mughlai",500,No,No,No,2,0.0,Not rated,0,North Indian
18377900,Khan Tandoori Nights,1,New Delhi,Vasundhara Enclave,77.30676837,28.59133326,Mughlai,400,No,No,No,1,0.0,Not rated,0,Mughlai
18424582,Meatwale.com,1,New Delhi,Vasundhara Enclave,77.32050229,28.60012224,Raw Meats,150,No,No,No,1,0.0,Not rated,0,Raw Meats
18424654,New Aggarwal Sweets & Fast Food,1,New Delhi,Vasundhara Enclave,77.3067747,28.5900965,"Mithai, Fast Food",150,No,No,No,1,0.0,Not rated,0,Mithai
18424650,Night Munchers,1,New Delhi,Vasundhara Enclave,77.3071878,28.5908905,North Indian,500,No,No,No,2,0.0,Not rated,0,North Indian
18423118,Old Moradabadi Chicken Corner,1,New Delhi,Vasundhara Enclave,77.30620712,28.5890838,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
18251459,Richa's Bakery,1,New Delhi,Vasundhara Enclave,77.31154975,28.59744877,Bakery,400,No,No,No,1,0.0,Not rated,1,Bakery
18424208,Riyaz Biryani Corner,1,New Delhi,Vasundhara Enclave,77.30837971,28.58980772,"Biryani, North Indian",150,No,No,No,1,0.0,Not rated,0,Biryani
18424656,Rudra The Dhaba,1,New Delhi,Vasundhara Enclave,77.3065745,28.5914473,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18375387,Seven Star Pizza,1,New Delhi,Vasundhara Enclave,77.305843,28.5923018,Pizza,400,No,No,No,1,0.0,Not rated,0,Pizza
18424200,Shahi Muradabadi Chicken Biryani,1,New Delhi,Vasundhara Enclave,77.3080751,28.5897432,Biryani,150,No,No,No,1,0.0,Not rated,0,Biryani
18377895,Shree Krishna Restaurant,1,New Delhi,Vasundhara Enclave,77.3033247,28.5891562,"North Indian, Chinese",200,No,No,No,1,0.0,Not rated,1,North Indian
300961,Shree Sai Bhog,1,New Delhi,Vasundhara Enclave,77.3174634,28.6000138,"Chinese, North Indian, South Indian",250,No,No,No,1,0.0,Not rated,3,Chinese
18424640,Soni Food Court,1,New Delhi,Vasundhara Enclave,77.30764378,28.59086665,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
18424584,South Street Cafe,1,New Delhi,Vasundhara Enclave,77.3224363,28.6014833,South Indian,200,No,No,No,1,0.0,Not rated,2,South Indian
18424188,Special Chicken Biryani,1,New Delhi,Vasundhara Enclave,77.30622523,28.5890367,Biryani,100,No,No,No,1,0.0,Not rated,0,Biryani
18372694,Sweets n Treats,1,New Delhi,Vasundhara Enclave,77.3068428,28.59118048,Street Food,50,No,No,No,1,0.0,Not rated,0,Street Food
18371398,The Royal Prestige,1,New Delhi,Vasundhara Enclave,77.3078541,28.5899346,"North Indian, South Indian",100,No,No,No,1,0.0,Not rated,1,North Indian
18409206,Twenty Four Seven,1,New Delhi,Vasundhara Enclave,77.304436,28.583353,"Fast Food, North Indian",300,No,No,No,1,0.0,Not rated,0,Fast Food
18429386,Two Friends Roll Corner,1,New Delhi,Vasundhara Enclave,0.0,0.0,"Fast Food, Street Food",100,No,No,No,1,0.0,Not rated,0,Fast Food
18396190,Waikiki,1,New Delhi,Vasundhara Enclave,0.0,0.0,"Chinese, North Indian",400,No,No,No,1,0.0,Not rated,0,Chinese
18424192,Zaika Chicken Corner,1,New Delhi,Vasundhara Enclave,77.3080954,28.58927604,"Biryani, North Indian",150,No,No,No,1,0.0,Not rated,0,Biryani
18499493,Zombiez,1,New Delhi,Vasundhara Enclave,0.0,0.0,"Chinese, North Indian",500,No,No,No,2,0.0,Not rated,0,Chinese
18441677,Chennai Express,1,New Delhi,Vikas Marg,77.2776898,28.6307187,"Chinese, South Indian",300,No,No,No,1,0.0,Not rated,0,Chinese
18365871,Brick Station,1,New Delhi,Vikaspuri,77.0761542,28.6331243,Cafe,600,No,No,No,2,0.0,Not rated,3,Cafe
18466393,Food Factory,1,New Delhi,Vikaspuri,77.0742061,28.63927361,"Chinese, Fast Food",300,No,No,No,1,0.0,Not rated,1,Chinese
18258762,Pastry Point,1,New Delhi,Vikaspuri,77.0709719,28.6403518,"Bakery, Fast Food",200,No,No,No,1,0.0,Not rated,3,Bakery
18489507,Prem Jee Da Dhaba,1,New Delhi,Vikaspuri,0.0,0.0,North Indian,500,No,No,No,2,0.0,Not rated,2,North Indian
18420428,Cheese Bitez Pizza,1,New Delhi,Vivek Vihar,77.31822677,28.667041,Fast Food,200,No,No,No,1,0.0,Not rated,0,Fast Food
18418262,Goyal Sweets,1,New Delhi,Vivek Vihar,77.31827907,28.67127679,"Mithai, Bakery",150,No,No,No,1,0.0,Not rated,0,Mithai
18418276,Gulati's Takeaway,1,New Delhi,Vivek Vihar,0.0,0.0,"North Indian, Chinese, Mughlai",500,No,No,No,2,0.0,Not rated,0,North Indian
18421469,Jyoti Sweets,1,New Delhi,Vivek Vihar,77.3121633,28.66982713,Mithai,300,No,No,No,1,0.0,Not rated,0,Mithai
18421467,Momos Hi Momos,1,New Delhi,Vivek Vihar,77.31812015,28.67132945,Chinese,150,No,No,No,1,0.0,Not rated,0,Chinese
18446390,New Bhappe Di Hatti,1,New Delhi,Vivek Vihar,77.312115,28.669247,Fast Food,100,No,No,No,1,0.0,Not rated,0,Fast Food
18421471,Oven Fresh,1,New Delhi,Vivek Vihar,77.31192157,28.66958297,Bakery,300,No,No,No,1,0.0,Not rated,0,Bakery
18377897,Rupa Ice Cream Parlour,1,New Delhi,Vivek Vihar,77.31203791,28.66984331,Desserts,300,No,No,No,1,0.0,Not rated,1,Desserts
18419871,Scoopers 'n' Bakers,1,New Delhi,Vivek Vihar,77.31213246,28.66842304,Bakery,200,No,No,No,1,0.0,Not rated,0,Bakery
18420424,South Indian Food Plaza,1,New Delhi,Vivek Vihar,77.31824689,28.66696569,South Indian,250,No,No,No,1,0.0,Not rated,0,South Indian
18377901,Super Snacks,1,New Delhi,Vivek Vihar,77.31827103,28.67126826,"North Indian, South Indian",300,No,No,No,1,0.0,Not rated,0,North Indian
18291232,Unique Pastry,1,New Delhi,Vivek Vihar,77.31820431,28.67148683,"Bakery, Desserts",250,No,No,No,1,0.0,Not rated,0,Bakery
18445361,Veg Food Express,1,New Delhi,Vivek Vihar,0.0,0.0,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
18363089,Chill Out,1,New Delhi,Wazirpur,77.1633809,28.6797201,Ice Cream,200,No,No,No,1,0.0,Not rated,0,Ice Cream
18294257,Chilli Chinese,1,New Delhi,Wazirpur,77.1636597,28.6792749,Chinese,200,No,No,No,1,0.0,Not rated,0,Chinese
18390311,Asia Seven Express,1,New Delhi,"Worldmark 1, Aerocity",77.12178456,28.55041317,Chinese,500,No,No,No,2,0.0,Not rated,3,Chinese
18446491,Bikanervala,1,New Delhi,"Worldmark 1, Aerocity",77.12142371,28.54989546,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,No,No,No,2,0.0,Not rated,3,North Indian
18334400,Cafe Huddle,1,New Delhi,"Worldmark 1, Aerocity",77.12179529,28.5503472,Fast Food,600,No,No,No,2,0.0,Not rated,3,Fast Food
18474934,Chai Garam,1,New Delhi,"Worldmark 1, Aerocity",0.0,0.0,"Tea, Fast Food",300,No,No,No,1,0.0,Not rated,1,Tea
18416747,Dolce Gelato,1,New Delhi,"Worldmark 1, Aerocity",77.12165984,28.55052862,"Ice Cream, Beverages, Fast Food",300,No,No,No,1,0.0,Not rated,0,Ice Cream
18415376,GoGourmet,1,New Delhi,"Worldmark 1, Aerocity",77.120547,28.548297,"Healthy Food, Beverages",600,No,Yes,No,2,0.0,Not rated,3,Healthy Food
18446483,Karim's,1,New Delhi,"Worldmark 1, Aerocity",77.12142371,28.54989546,"Mughlai, North Indian",1000,No,No,No,3,0.0,Not rated,1,Mughlai
18409199,Khan Chacha,1,New Delhi,"Worldmark 1, Aerocity",77.12179529,28.5503472,"Mughlai, North Indian",650,No,No,No,2,0.0,Not rated,2,Mughlai
18446485,Pizza Hut Delivery,1,New Delhi,"Worldmark 1, Aerocity",77.12142371,28.54989546,"Italian, Pizza, Fast Food",800,No,No,No,2,0.0,Not rated,0,Italian
18439530,Foodhall,1,New Delhi,"Worldmark 3, Aerocity",77.121714,28.551681,"Bakery, Italian, Chinese, Mexican",700,No,No,No,2,0.0,Not rated,3,Bakery
18357525,EDC Mania,1,New Delhi,Yusuf Sarai,77.2132657,28.5616657,Fast Food,150,No,No,No,1,0.0,Not rated,2,Fast Food
18265700,Faeem Chicken Corner,1,New Delhi,Yusuf Sarai,77.2105606,28.56191,Mughlai,300,No,No,No,1,0.0,Not rated,3,Mughlai
18252382,Grills N Chills,1,New Delhi,Yusuf Sarai,77.2084945,28.5577692,Fast Food,350,No,No,No,1,0.0,Not rated,0,Fast Food
18478967,Gupta Sweets,1,New Delhi,Yusuf Sarai,77.2074165,28.5612517,"North Indian, South Indian, Mithai",300,No,No,No,1,0.0,Not rated,0,North Indian
18311920,Khub Chand,1,New Delhi,Yusuf Sarai,77.2072368,28.5580078,Raw Meats,300,No,No,No,1,0.0,Not rated,1,Raw Meats
18455876,OCD - Online Cake Delivery,1,New Delhi,Yusuf Sarai,77.2063516,28.556623,"Bakery, Desserts",200,No,No,No,1,0.0,Not rated,1,Bakery
18478987,Sher E Punjab,1,New Delhi,Yusuf Sarai,77.2081467,28.5609296,North Indian,450,No,No,No,1,0.0,Not rated,1,North Indian
18479000,Shri Balaji,1,New Delhi,Yusuf Sarai,77.2073832,28.5598243,South Indian,200,No,No,No,1,0.0,Not rated,0,South Indian
18478997,Sidhi Cafe,1,New Delhi,Yusuf Sarai,77.2132249,28.5616007,"Street Food, Fast Food",100,No,No,No,1,0.0,Not rated,0,Street Food
18492061,Al Hayat Bakers,1,New Delhi,Zakir Nagar,77.27884457,28.56720015,Bakery,200,No,No,No,1,0.0,Not rated,0,Bakery
18349925,Al-Kausar's,1,New Delhi,Zakir Nagar,0.0,0.0,Chinese,200,No,No,No,1,0.0,Not rated,0,Chinese
18492065,Alam Biryani Center,1,New Delhi,Zakir Nagar,77.27966331,28.56771457,Biryani,200,No,No,No,1,0.0,Not rated,0,Biryani
310480,Bismillah Hotel,1,New Delhi,Zakir Nagar,77.28432264,28.56542779,Fast Food,150,No,No,No,1,0.0,Not rated,1,Fast Food
18144471,Halal Pizza Star,1,New Delhi,Zakir Nagar,77.28120089,28.56717571,"Pizza, Fast Food",450,No,No,No,1,0.0,Not rated,0,Pizza
18466972,HTW Bakers,1,New Delhi,Zakir Nagar,77.27981217,28.56744249,"Bakery, Desserts",350,No,No,No,1,0.0,Not rated,0,Bakery
18429376,Javed Bawarchi Restaurant,1,New Delhi,Zakir Nagar,77.2778975,28.5665297,Mughlai,600,No,No,No,2,0.0,Not rated,0,Mughlai
18354968,Let's Eat,1,New Delhi,Zakir Nagar,77.28167631,28.56679379,"Fast Food, Beverages",200,No,No,No,1,0.0,Not rated,1,Fast Food
18441542,Moonis Kada,1,New Delhi,Zakir Nagar,77.28572074,28.56527732,"Mughlai, North Indian",500,No,No,No,2,0.0,Not rated,0,Mughlai
18445274,Motu N Patlu,1,New Delhi,Zakir Nagar,77.28506528,28.56624639,"Lebanese, North Indian, Fast Food",250,No,No,No,1,0.0,Not rated,0,Lebanese
18168147,S.K. Fast Food,1,New Delhi,Zakir Nagar,77.28382677,28.56618897,Chinese,350,No,No,No,1,0.0,Not rated,0,Chinese
18429375,Sufiyan Restaurant,1,New Delhi,Zakir Nagar,77.27977898,28.56732117,Mughlai,250,No,No,No,1,0.0,Not rated,0,Mughlai
310479,The Relax Point,1,New Delhi,Zakir Nagar,77.2785427,28.5668489,North Indian,250,No,No,No,1,0.0,Not rated,1,North Indian
18212160,Zareen's Dastarkhwan,1,New Delhi,Zakir Nagar,77.28569627,28.56519398,Awadhi,800,No,No,No,2,0.0,Not rated,1,Awadhi
18440427,Savoury Street,1,Noida,"Ansal Plaza Mall, Greater Noida",77.5077014,28.4642008,"North Indian, Continental, Italian",600,No,No,No,2,0.0,Not rated,3,North Indian
18424581,The Feast Box,1,Noida,"Ganga Shopping Complex, Sector 29",77.3356291,28.5683367,"Chinese, Thai, Fast Food",600,No,Yes,No,2,0.0,Not rated,3,Chinese
18424873,Baskin Robbins,1,Noida,"Gardens Galleria, Sector 38 Noida",77.32147492,28.5649219,Ice Cream,300,No,No,No,1,0.0,Not rated,0,Ice Cream
18381672,Cafe Coffee Day,1,Noida,"Gardens Galleria, Sector 38 Noida",77.3217184,28.5647491,Cafe,450,No,No,No,1,0.0,Not rated,3,Cafe
18382336,Dolce Gelato,1,Noida,"Gardens Galleria, Sector 38 Noida",77.32148331,28.56493986,"Ice Cream, Beverages, Fast Food",300,No,No,No,1,0.0,Not rated,1,Ice Cream
18424874,Dunkin' Donuts,1,Noida,"Gardens Galleria, Sector 38 Noida",77.3215389,28.5648218,"Burger, Desserts, Fast Food",600,No,No,No,2,0.0,Not rated,1,Burger
18424872,Joost Juice Bar,1,Noida,"Gardens Galleria, Sector 38 Noida",77.3213883,28.5646431,Beverages,300,No,No,No,1,0.0,Not rated,0,Beverages
18424880,KFC,1,Noida,"Gardens Galleria, Sector 38 Noida",77.3216286,28.5646509,"American, Fast Food, Burger",500,No,Yes,No,2,0.0,Not rated,2,American
18381675,Pizza Hut,1,Noida,"Gardens Galleria, Sector 38 Noida",77.3215389,28.5648218,"Italian, Pizza, Fast Food",1000,No,No,No,3,0.0,Not rated,0,Italian
18291236,Rocket Food,1,Noida,Golf Course,77.3451605,28.5663497,North Indian,500,No,No,No,2,0.0,Not rated,0,North Indian
18361734,Baskin Robbins,1,Noida,Greater Noida,77.5111958,28.4632685,Ice Cream,300,No,Yes,No,1,0.0,Not rated,3,Ice Cream
304338,Evergreen Food Point,1,Noida,Greater Noida,77.5111958,28.4708978,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,2,Mithai
18440390,Food Plaza,1,Noida,Greater Noida,77.5085078,28.4647244,"North Indian, Chinese",400,No,No,No,1,0.0,Not rated,1,North Indian
18383456,Giani,1,Noida,Greater Noida,77.5141525,28.4725185,"Ice Cream, Desserts",400,No,Yes,No,1,0.0,Not rated,0,Ice Cream
18427237,Grill Inn,1,Noida,Greater Noida,77.5146578,28.4725114,Fast Food,300,No,Yes,No,1,0.0,Not rated,3,Fast Food
18382359,Hunger's Hut,1,Noida,Greater Noida,77.5296715,28.4634272,"North Indian, Mughlai",350,No,Yes,No,1,0.0,Not rated,3,North Indian
18445740,Kanha Cake O' Pastry,1,Noida,Greater Noida,77.51136148,28.46341884,Bakery,250,No,No,No,1,0.0,Not rated,0,Bakery
18331809,Serendipity Cafe,1,Noida,Greater Noida,77.5079254,28.4642665,Cafe,300,No,No,No,1,0.0,Not rated,3,Cafe
18377925,Spice Affair,1,Noida,Greater Noida,77.5152276,28.4733363,"North Indian, Chinese",500,No,No,No,2,0.0,Not rated,2,North Indian
312287,Tandoori Junction,1,Noida,Greater Noida,77.5153379,28.4733721,North Indian,300,No,No,No,1,0.0,Not rated,3,North Indian
18441766,Tod-Bistro Cafe,1,Noida,Greater Noida,77.5134341,28.4725411,Fast Food,300,No,Yes,No,1,0.0,Not rated,1,Fast Food
18281977,Upper Deck,1,Noida,Greater Noida,77.508208,28.4658168,"North Indian, Chinese",1000,Yes,No,No,3,0.0,Not rated,3,North Indian
18336259,Vadilal Ice Cream Parlour,1,Noida,Greater Noida,77.5107478,28.4631372,Ice Cream,100,No,No,No,1,0.0,Not rated,1,Ice Cream
18441537,Wich 'N' Shake,1,Noida,Greater Noida,77.5141192,28.4726306,"Beverages, Fast Food",200,No,No,No,1,0.0,Not rated,2,Beverages
301461,Airborne,1,Noida,"Hotel Golf View, Sector 37, Noida",77.3387521,28.5637524,"North Indian, Chinese, Continental, Mughlai",2000,Yes,No,No,4,0.0,Not rated,0,North Indian
301468,Vivino - Hotel Golf View,1,Noida,"Hotel Golf View, Sector 37, Noida",77.3386893,28.5638179,Continental,1200,Yes,No,No,3,0.0,Not rated,0,Continental
18382371,Sadda Adda,1,Noida,"Jaipuria Plaza, Sector 26, Noida",77.3352114,28.576761,Cafe,300,No,No,No,1,0.0,Not rated,2,Cafe
18317498,The Butler & The Chef - Jaypee Greens,1,Noida,"Jaypee Greens, Greater Noida, Noida",77.521526,28.464167,Finger Food,2200,Yes,No,No,4,0.0,Not rated,1,Finger Food
18383484,Baskin Robbins,1,Noida,"Logix City Centre, Sector 32, Noida",77.3536634,28.5743086,Ice Cream,300,No,No,No,1,0.0,Not rated,1,Ice Cream
18440164,Cha Cha Cha,1,Noida,"Logix City Centre, Sector 32, Noida",77.3536862,28.5741982,"Beverages, Fast Food",300,No,No,No,1,0.0,Not rated,3,Beverages
18382377,Chai Thela,1,Noida,"Logix City Centre, Sector 32, Noida",77.3537531,28.5744067,"Tea, Fast Food",250,No,No,No,1,0.0,Not rated,1,Tea
18383444,Costa Coffee,1,Noida,"Logix City Centre, Sector 32, Noida",77.3537531,28.574317,Cafe,600,No,No,No,2,0.0,Not rated,0,Cafe
18416753,Dolce Gelato,1,Noida,"Logix City Centre, Sector 32, Noida",77.3536634,28.5743086,"Ice Cream, Beverages, Fast Food",300,No,No,No,1,0.0,Not rated,0,Ice Cream
